order_id,order_date,region,category,product,channel,customer_age_group,quantity,unit_price,amount,is_returned
ORD20250995,2025-11-10,西南,服饰鞋包,耐克跑鞋,抖音,26-35,3,665.57,1996.71,0
ORD20250996,2025-10-14,华北,家用电器,海尔冰箱,拼多多,46+,1,5926.07,5926.07,0
ORD20250997,2026-04-30,华东,食品生鲜,三只松鼠坚果,线下门店,18-25,5,62.68,313.4,0
ORD20250998,2025-11-28,华中,食品生鲜,三只松鼠坚果,京东,46+,2,37.23,74.46,0
ORD20250999,2025-05-01,华南,美妆个护,SK-II 神仙水,抖音,36-45,3,172.2,516.6,0
ORD20251000,2025-12-23,东北,食品生鲜,阳澄湖大闸蟹,拼多多,36-45,3,110.83,332.49,0
ORD20251001,2025-07-15,华东,家用电器,美的空调,天猫,36-45,5,4610.41,23052.05,0
ORD20251002,2026-05-06,华中,手机数码,小米 16,天猫,18-25,5,4276.38,21381.9,0
ORD20251003,2025-02-09,华北,手机数码,华为 Mate 80,抖音,26-35,4,11968.99,47875.96,0
ORD20251004,2025-05-03,华北,家用电器,美的空调,京东,36-45,1,3530.71,3530.71,0
ORD20251005,2025-11-21,华东,家用电器,戴森吸尘器,京东,46+,5,5978.39,29891.95,0
ORD20251006,2026-05-29,华东,图书文娱,《三体》全集,京东,36-45,1,28.44,28.44,0
ORD20251007,2025-01-04,华北,图书文娱,《三体》全集,京东,18-25,5,73.2,366.0,0
ORD20251008,2025-04-03,华东,美妆个护,SK-II 神仙水,抖音,18-25,1,84.64,84.64,0
ORD20251009,2026-04-17,西南,手机数码,华为 Mate 80,京东,26-35,2,7944.99,15889.98,0
ORD20251010,2025-07-02,华北,图书文娱,switch 游戏卡带,天猫,26-35,2,60.36,120.72,0
ORD20251011,2025-09-28,华南,家用电器,戴森吸尘器,京东,46+,2,7840.44,15680.88,0
ORD20251012,2026-01-30,华北,图书文娱,儿童绘本套装,京东,36-45,2,24.78,49.56,0
ORD20250355,2025-03-16,华北,食品生鲜,阳澄湖大闸蟹,拼多多,36-45,1,131.87,131.87,0
ORD20251014,2026-01-17,华北,手机数码,iPhone 17 Pro,京东,18-25,5,8173.32,40866.6,0
ORD20251015,2025-12-09,华中,手机数码,华为 Mate 80,线下门店,36-45,2,5519.77,11039.54,0
ORD20251016,2025-12-12,华南,食品生鲜,三只松鼠坚果,线下门店,26-35,2,152.89,305.78,0
ORD20251017,2025-06-17,华中,食品生鲜,五常大米,线下门店,26-35,1,89.99,89.99,0
ORD20251018,2025-11-13,华东,食品生鲜,阳澄湖大闸蟹,京东,26-35,2,34.68,69.36,0
ORD20251019,2025-06-26,华东,图书文娱,《三体》全集,拼多多,46+,2,46.05,92.1,0
ORD20251020,2026-01-19,华东,家用电器,美的空调,京东,46+,2,5572.29,11144.58,0
ORD20251021,2025-04-09,华南,美妆个护,兰蔻小黑瓶,京东,36-45,4,420.73,1682.92,0
ORD20251022,2026-07-01,华南,图书文娱,儿童绘本套装,线下门店,18-25,4,97.6,390.4,0
ORD20251023,2026-01-13,华北,食品生鲜,三只松鼠坚果,抖音,46+,2,155.89,311.78,0
ORD20251024,2025-07-12,华南,图书文娱,《三体》全集,京东,26-35,2,37.95,75.9,0
ORD20251025,2026-05-08,华中,服饰鞋包,耐克跑鞋,天猫,46+,3,340.11,1020.33,0
ORD20251026,2025-01-13,华东,手机数码,OPPO Find X9,抖音,18-25,4,9829.76,39319.04,0
ORD20251027,2025-02-25,华东,图书文娱,儿童绘本套装,天猫,46+,4,74.92,299.68,0
ORD20251028,2026-01-09,华东,美妆个护,SK-II 神仙水,京东,46+,3,426.76,1280.28,0
ORD20251029,2025-09-22,东北,手机数码,OPPO Find X9,京东,46+,2,877.92,1755.84,0
ORD20251030,2026-01-14,华南,手机数码,小米 16,拼多多,18-25,4,5954.81,23819.24,0
ORD20251031,2025-11-01,华北,家用电器,戴森吸尘器,抖音,46+,3,3048.02,9144.06,0
ORD20251032,2026-06-21,华东,手机数码,小米 16,京东,26-35,5,1859.21,9296.05,0
ORD20251033,2025-03-22,华北,图书文娱,switch 游戏卡带,京东,18-25,1,69.65,69.65,0
ORD20251034,2025-11-07,华北,图书文娱,《三体》全集,抖音,18-25,3,113.81,341.43,0
ORD20251035,2026-03-24,西南,美妆个护,兰蔻小黑瓶,天猫,18-25,2,387.54,775.08,0
ORD20251036,2026-02-21,西南,家用电器,海尔冰箱,天猫,46+,3,2399.63,7198.89,0
ORD20251037,2025-08-19,华南,图书文娱,《三体》全集,抖音,46+,3,32.63,97.89,0
ORD20251038,2026-07-26,华南,图书文娱,switch 游戏卡带,拼多多,26-35,5,62.74,313.7,0
ORD20251039,2025-09-19,华北,图书文娱,儿童绘本套装,线下门店,46+,4,47.38,189.52,0
ORD20251040,2026-06-27,华南,服饰鞋包,耐克跑鞋,京东,46+,1,205.66,205.66,1
ORD20251041,2025-12-27,华南,食品生鲜,三只松鼠坚果,拼多多,36-45,5,41.68,208.4,0
ORD20251042,2026-07-05,华北,美妆个护,兰蔻小黑瓶,天猫,26-35,2,206.38,412.76,0
ORD20251043,2025-10-13,华南,手机数码,iPhone 17 Pro,抖音,36-45,5,4040.71,20203.55,0
ORD20251044,2026-04-21,华中,食品生鲜,三只松鼠坚果,线下门店,26-35,4,52.77,211.08,0
ORD20251045,2025-04-11,华北,手机数码,OPPO Find X9,京东,18-25,5,10094.5,50472.5,0
ORD20251046,2025-11-29,华东,家用电器,小米电视,抖音,36-45,5,5073.39,25366.95,1
ORD20251047,2025-06-15,西南,食品生鲜,三只松鼠坚果,天猫,26-35,4,114.89,459.56,0
ORD20251048,2026-04-16,华北,服饰鞋包,优衣库卫衣,拼多多,46+,1,720.83,720.83,0
ORD20251049,2025-06-13,西南,手机数码,iPhone 17 Pro,天猫,18-25,5,10184.21,50921.05,0
ORD20251050,2026-01-30,华南,美妆个护,SK-II 神仙水,拼多多,18-25,5,497.9,2489.5,0
ORD20251051,2025-03-03,华南,食品生鲜,五常大米,拼多多,36-45,5,145.81,729.05,0
ORD20251052,2025-05-08,东北,食品生鲜,五常大米,拼多多,18-25,4,91.43,365.72,0
ORD20251053,2026-05-10,华东,服饰鞋包,李宁羽绒服,抖音,46+,4,542.4,2169.6,0
ORD20251054,2025-12-17,华南,美妆个护,SK-II 神仙水,抖音,36-45,2,385.78,771.56,0
ORD20251055,2025-01-27,华南,家用电器,戴森吸尘器,抖音,36-45,2,4317.7,8635.4,0
ORD20251056,2025-10-29,西南,家用电器,海尔冰箱,天猫,36-45,5,5180.99,25904.95,0
ORD20251057,2025-06-01,华东,服饰鞋包,李宁羽绒服,京东,46+,2,71.0,142.0,0
ORD20251058,2026-05-29,华南,家用电器,小米电视,抖音,46+,3,5257.66,15772.98,0
ORD20251059,2025-03-08,华南,美妆个护,兰蔻小黑瓶,天猫,18-25,1,344.31,344.31,0
ORD20251060,2026-06-21,西南,服饰鞋包,耐克跑鞋,抖音,46+,4,394.49,1577.96,0
ORD20251061,2026-06-20,华东,服饰鞋包,李宁羽绒服,天猫,26-35,5,100.4,502.0,0
ORD20251062,2025-03-04,华东,图书文娱,儿童绘本套装,京东,18-25,4,43.07,172.28,0
ORD20251063,2025-03-16,华东,手机数码,iPhone 17 Pro,京东,18-25,3,9648.18,28944.54,0
ORD20251064,2025-06-30,华南,家用电器,戴森吸尘器,线下门店,36-45,5,4051.68,,0
ORD20251065,2026-07-29,华北,食品生鲜,三只松鼠坚果,线下门店,26-35,2,74.82,149.64,0
ORD20251066,2025-06-17,西南,服饰鞋包,李宁羽绒服,京东,46+,5,402.88,2014.4,0
ORD20251067,2025-08-26,华北,图书文娱,switch 游戏卡带,拼多多,46+,5,126.93,634.65,0
ORD20251068,2025-06-08,华东,服饰鞋包,耐克跑鞋,拼多多,26-35,5,207.72,1038.6,0
ORD20251069,2025-10-03,华东,家用电器,戴森吸尘器,京东,36-45,3,7666.64,22999.92,0
ORD20251070,2026-03-04,华中,服饰鞋包,优衣库卫衣,线下门店,36-45,3,387.28,1161.84,0
ORD20251071,2025-07-27,西南,家用电器,戴森吸尘器,拼多多,18-25,4,6206.27,24825.08,0
ORD20251072,2026-05-31,华东,美妆个护,兰蔻小黑瓶,天猫,36-45,3,292.29,876.87,0
ORD20251073,2026-05-14,华中,图书文娱,儿童绘本套装,京东,18-25,5,81.08,405.4,0
ORD20251074,2025-03-17,西南,服饰鞋包,耐克跑鞋,拼多多,26-35,3,453.42,1360.26,0
ORD20251075,2026-03-25,华北,食品生鲜,五常大米,天猫,36-45,2,116.75,233.5,0
ORD20251076,2025-11-18,华南,家用电器,小米电视,抖音,26-35,1,7004.58,7004.58,0
ORD20251077,2025-12-08,华中,美妆个护,SK-II 神仙水,天猫,18-25,2,246.58,493.16,0
ORD20251078,2026-06-26,华中,图书文娱,switch 游戏卡带,天猫,46+,4,75.55,302.2,0
ORD20251079,2026-05-19,华南,食品生鲜,三只松鼠坚果,抖音,18-25,3,160.13,480.39,0
ORD20251080,2026-06-10,华东,手机数码,OPPO Find X9,抖音,26-35,5,2572.11,12860.55,0
ORD20251081,2026-04-22,东北,图书文娱,儿童绘本套装,天猫,36-45,4,126.31,505.24,0
ORD20251082,2026-06-25,西南,图书文娱,switch 游戏卡带,拼多多,46+,5,64.18,320.9,0
ORD20251083,2025-01-20,华南,手机数码,华为 Mate 80,天猫,26-35,5,10076.09,50380.45,0
ORD20251084,2025-06-06,华东,服饰鞋包,耐克跑鞋,天猫,18-25,5,393.31,1966.55,0
ORD20251085,2025-03-12,华南,手机数码,华为 Mate 80,抖音,26-35,2,6848.85,13697.7,0
ORD20251086,2025-01-28,,美妆个护,SK-II 神仙水,天猫,46+,3,139.5,418.5,1
ORD20251087,2026-04-03,华东,图书文娱,switch 游戏卡带,抖音,18-25,2,69.45,138.9,0
ORD20251088,2026-06-13,西南,家用电器,美的空调,线下门店,36-45,5,7332.28,36661.4,0
ORD20251089,2026-01-04,华北,服饰鞋包,耐克跑鞋,天猫,46+,4,193.24,772.96,0
ORD20251090,2025-11-14,华南,美妆个护,完美日记口红,京东,18-25,1,196.7,196.7,0
ORD20251091,2025-11-28,东北,美妆个护,兰蔻小黑瓶,抖音,26-35,4,37.45,149.8,0
ORD20251092,2025-10-28,华南,家用电器,海尔冰箱,京东,26-35,4,6169.62,24678.48,0
ORD20251093,2025-11-10,华南,家用电器,戴森吸尘器,抖音,18-25,2,3111.02,6222.04,0
ORD20251094,2026-06-22,华东,服饰鞋包,耐克跑鞋,拼多多,18-25,1,716.62,716.62,0
ORD20251095,2026-07-04,东北,手机数码,iPhone 17 Pro,京东,46+,1,11649.78,11649.78,0
ORD20251096,2026-07-07,华北,服饰鞋包,李宁羽绒服,天猫,46+,2,292.16,584.32,0
ORD20251097,2026-06-12,华中,食品生鲜,三只松鼠坚果,抖音,18-25,2,33.91,67.82,0
ORD20251098,2025-08-20,西南,服饰鞋包,耐克跑鞋,京东,46+,5,128.92,644.6,0
ORD20251099,2025-05-15,华南,食品生鲜,三只松鼠坚果,抖音,18-25,5,119.66,598.3,0
ORD20251100,2025-07-06,华北,美妆个护,兰蔻小黑瓶,天猫,36-45,1,403.27,403.27,1
ORD20251101,2026-02-20,华东,美妆个护,完美日记口红,天猫,46+,4,433.11,1732.44,0
ORD20251102,2025-07-10,西南,服饰鞋包,耐克跑鞋,拼多多,46+,5,742.91,,0
ORD20251103,2025-09-27,华南,图书文娱,儿童绘本套装,天猫,26-35,3,119.23,357.69,0
ORD20251104,2025-10-30,华南,美妆个护,SK-II 神仙水,京东,18-25,1,86.53,86.53,0
ORD20251105,2026-06-08,东北,食品生鲜,三只松鼠坚果,拼多多,26-35,2,85.54,171.08,0
ORD20251106,2025-06-05,华北,服饰鞋包,优衣库卫衣,拼多多,36-45,5,500.7,2503.5,0
ORD20251107,2025-06-12,华东,图书文娱,儿童绘本套装,拼多多,26-35,5,41.68,208.4,0
ORD20251108,2025-10-13,华中,图书文娱,switch 游戏卡带,天猫,46+,2,90.31,180.62,0
ORD20251109,2025-11-04,华东,美妆个护,完美日记口红,抖音,26-35,3,93.98,281.94,0
ORD20251110,2025-05-24,东北,食品生鲜,三只松鼠坚果,京东,26-35,5,192.26,961.3,0
ORD20251111,2025-12-25,华中,美妆个护,SK-II 神仙水,天猫,46+,5,120.88,604.4,0
ORD20251112,2025-06-05,华东,图书文娱,switch 游戏卡带,拼多多,18-25,5,142.76,713.8,0
ORD20251113,2026-04-28,华南,食品生鲜,三只松鼠坚果,京东,46+,3,109.61,328.83,0
ORD20251114,2025-09-19,华南,图书文娱,儿童绘本套装,天猫,46+,3,133.78,401.34,0
ORD20251115,2026-01-07,东北,家用电器,小米电视,拼多多,46+,5,1093.49,5467.45,0
ORD20251116,2026-06-05,华北,图书文娱,switch 游戏卡带,线下门店,18-25,1,132.47,132.47,1
ORD20251117,2026-05-22,华南,图书文娱,switch 游戏卡带,天猫,46+,4,51.56,206.24,0
ORD20251118,2026-01-27,华东,食品生鲜,五常大米,线下门店,18-25,4,125.26,501.04,0
ORD20251119,2025-02-10,西南,家用电器,小米电视,抖音,18-25,3,4766.94,14300.82,0
ORD20251120,2025-01-27,华东,图书文娱,儿童绘本套装,线下门店,18-25,4,106.98,427.92,0
ORD20251121,2025-09-17,西南,美妆个护,SK-II 神仙水,线下门店,26-35,1,372.66,372.66,0
ORD20251122,2025-06-14,西南,手机数码,小米 16,抖音,36-45,3,5931.89,17795.67,0
ORD20251123,2025-12-08,华北,家用电器,海尔冰箱,京东,36-45,4,6896.18,27584.72,0
ORD20251124,2025-11-17,华北,图书文娱,switch 游戏卡带,天猫,46+,1,103.13,103.13,0
ORD20251125,2025-06-22,华东,美妆个护,完美日记口红,京东,36-45,3,384.74,1154.22,0
ORD20251126,2025-03-19,华东,食品生鲜,五常大米,线下门店,46+,2,85.61,171.22,0
ORD20251127,2026-02-11,华南,家用电器,戴森吸尘器,抖音,18-25,3,4402.77,13208.31,0
ORD20251128,2025-10-08,华东,家用电器,海尔冰箱,天猫,26-35,4,6661.23,26644.92,0
ORD20251129,2025-07-16,东北,家用电器,小米电视,抖音,46+,2,395.62,791.24,0
ORD20251130,2025-09-27,华南,图书文娱,《三体》全集,京东,36-45,3,124.45,373.35,0
ORD20251131,2025-05-12,华中,图书文娱,儿童绘本套装,抖音,36-45,2,61.82,123.64,0
ORD20251132,2026-03-23,华中,食品生鲜,三只松鼠坚果,抖音,18-25,2,146.82,293.64,0
ORD20251133,2025-12-29,西南,美妆个护,完美日记口红,天猫,18-25,2,59.98,119.96,0
ORD20251134,2025-11-14,华北,美妆个护,SK-II 神仙水,天猫,46+,4,360.98,1443.92,0
ORD20251135,2026-01-02,西南,食品生鲜,三只松鼠坚果,抖音,46+,5,69.75,348.75,0
ORD20251136,2025-12-06,华中,图书文娱,儿童绘本套装,抖音,46+,2,52.34,104.68,0
ORD20251137,2025-12-18,华南,美妆个护,兰蔻小黑瓶,抖音,36-45,4,95.1,380.4,0
ORD20251138,2025-08-21,华北,家用电器,美的空调,京东,18-25,3,3390.99,10172.97,0
ORD20251139,2026-07-25,华南,手机数码,华为 Mate 80,天猫,18-25,5,1482.09,7410.45,1
ORD20251140,2026-07-31,华东,美妆个护,兰蔻小黑瓶,天猫,46+,3,43.0,129.0,0
ORD20251141,2025-06-08,华北,家用电器,小米电视,抖音,26-35,3,1046.64,3139.92,0
ORD20251142,2025-11-16,华东,美妆个护,完美日记口红,天猫,26-35,1,322.38,322.38,0
ORD20251143,2026-07-22,华东,美妆个护,兰蔻小黑瓶,天猫,46+,2,313.65,627.3,0
ORD20251144,2025-11-25,华北,美妆个护,完美日记口红,京东,46+,1,198.41,198.41,0
ORD20251145,2025-07-22,华北,图书文娱,switch 游戏卡带,京东,18-25,2,56.73,113.46,0
ORD20251146,2025-11-10,西南,美妆个护,SK-II 神仙水,拼多多,18-25,1,181.11,181.11,0
ORD20251147,2025-11-11,西南,手机数码,华为 Mate 80,抖音,18-25,2,11403.93,22807.86,0
ORD20251148,2026-06-21,华北,手机数码,iPhone 17 Pro,线下门店,18-25,3,5110.9,15332.7,0
ORD20251149,2026-05-23,华北,家用电器,美的空调,天猫,46+,2,5785.56,11571.12,0
ORD20251150,2026-02-16,华东,图书文娱,《三体》全集,抖音,36-45,1,140.16,140.16,0
ORD20251151,2025-11-14,东北,美妆个护,完美日记口红,线下门店,46+,5,363.78,1818.9,0
ORD20251152,2026-05-15,,美妆个护,完美日记口红,京东,46+,4,207.25,829.0,0
ORD20251153,2025-04-28,华中,图书文娱,switch 游戏卡带,天猫,36-45,2,29.17,58.34,0
ORD20251154,2026-02-12,华南,图书文娱,儿童绘本套装,天猫,18-25,3,144.19,432.57,0
ORD20251155,2026-05-25,华北,家用电器,美的空调,京东,18-25,1,4571.57,4571.57,0
ORD20251156,2025-03-11,华北,手机数码,OPPO Find X9,抖音,46+,4,2866.16,11464.64,0
ORD20251157,2025-11-22,华东,手机数码,华为 Mate 80,京东,36-45,5,9388.05,46940.25,0
ORD20251158,2026-06-02,华东,服饰鞋包,优衣库卫衣,京东,46+,4,200.49,801.96,1
ORD20251159,2026-06-26,华东,美妆个护,完美日记口红,线下门店,18-25,1,426.41,426.41,0
ORD20251160,2025-11-26,华东,手机数码,iPhone 17 Pro,抖音,18-25,4,6602.13,26408.52,0
ORD20254900,2026-02-11,华东,服饰鞋包,耐克跑鞋,天猫,46+,3,347.78,1043.34,0
ORD20251162,2025-09-14,华中,食品生鲜,阳澄湖大闸蟹,京东,26-35,4,95.44,381.76,0
ORD20251163,2025-06-14,华东,服饰鞋包,耐克跑鞋,天猫,46+,2,158.31,316.62,0
ORD20251164,2025-12-28,华南,食品生鲜,阳澄湖大闸蟹,京东,46+,2,197.62,395.24,0
ORD20251165,2025-11-30,华东,美妆个护,完美日记口红,天猫,26-35,4,200.87,803.48,0
ORD20251166,2026-02-23,华南,食品生鲜,阳澄湖大闸蟹,天猫,18-25,2,190.12,380.24,0
ORD20251167,2026-02-27,华东,美妆个护,完美日记口红,拼多多,46+,3,455.2,1365.6,0
ORD20251168,2026-01-31,华东,美妆个护,完美日记口红,抖音,26-35,2,473.3,946.6,0
ORD20251169,2025-11-21,东北,食品生鲜,三只松鼠坚果,拼多多,46+,2,38.63,77.26,0
ORD20251170,2025-03-08,华东,食品生鲜,三只松鼠坚果,京东,18-25,5,149.71,748.55,0
ORD20251171,2025-08-07,华东,服饰鞋包,李宁羽绒服,线下门店,46+,2,607.69,1215.38,0
ORD20251172,2025-06-05,,图书文娱,儿童绘本套装,京东,46+,2,57.67,115.34,0
ORD20251173,2026-04-30,华东,服饰鞋包,优衣库卫衣,抖音,36-45,2,782.09,1564.18,0
ORD20251174,2025-03-12,华北,食品生鲜,五常大米,京东,26-35,5,44.55,222.75,0
ORD20251175,2025-11-25,西南,图书文娱,《三体》全集,京东,46+,2,145.0,290.0,1
ORD20251176,2026-06-17,华东,食品生鲜,阳澄湖大闸蟹,线下门店,18-25,4,198.42,793.68,0
ORD20251177,2026-03-20,华东,图书文娱,儿童绘本套装,京东,18-25,3,54.2,162.6,0
ORD20251178,2025-01-20,华东,手机数码,OPPO Find X9,京东,18-25,2,10566.85,21133.7,0
ORD20251179,2026-06-09,西南,服饰鞋包,耐克跑鞋,抖音,26-35,4,301.73,1206.92,0
ORD20251180,2026-05-16,华东,图书文娱,switch 游戏卡带,线下门店,18-25,3,91.81,275.43,0
ORD20251181,2025-04-20,华东,服饰鞋包,优衣库卫衣,天猫,26-35,5,721.86,3609.3,0
ORD20251182,2025-03-14,华北,手机数码,OPPO Find X9,抖音,36-45,1,8898.8,8898.8,0
ORD20251183,2025-05-23,西南,手机数码,iPhone 17 Pro,天猫,18-25,5,2166.16,10830.8,1
ORD20251184,2025-03-23,华北,图书文娱,《三体》全集,京东,26-35,2,47.33,94.66,0
ORD20251185,2026-04-26,华北,美妆个护,兰蔻小黑瓶,京东,18-25,5,361.95,1809.75,0
ORD20251186,2025-03-19,东北,家用电器,海尔冰箱,天猫,36-45,3,1407.97,4223.91,0
ORD20251187,2025-09-15,华东,食品生鲜,三只松鼠坚果,天猫,36-45,3,51.47,154.41,0
ORD20251188,2026-03-17,西南,手机数码,OPPO Find X9,天猫,18-25,5,9263.28,46316.4,0
ORD20251189,2025-11-23,西南,服饰鞋包,耐克跑鞋,京东,36-45,5,558.65,2793.25,0
ORD20251190,2025-07-14,华东,服饰鞋包,李宁羽绒服,京东,46+,5,799.32,3996.6,0
ORD20251191,2026-04-21,华东,服饰鞋包,耐克跑鞋,京东,18-25,4,397.72,1590.88,0
ORD20251192,2025-06-02,华东,服饰鞋包,李宁羽绒服,线下门店,26-35,4,792.32,3169.28,0
ORD20251193,2025-10-05,华东,家用电器,小米电视,天猫,36-45,2,1030.32,2060.64,0
ORD20251194,2026-03-20,东北,美妆个护,SK-II 神仙水,线下门店,18-25,5,370.15,1850.75,0
ORD20251195,2025-05-25,华中,手机数码,华为 Mate 80,京东,18-25,1,11473.04,11473.04,0
ORD20251196,2025-11-15,华南,图书文娱,《三体》全集,抖音,36-45,2,64.02,128.04,0
ORD20251197,2026-04-30,华南,服饰鞋包,耐克跑鞋,天猫,36-45,2,327.18,654.36,0
ORD20251198,2026-07-23,西南,服饰鞋包,李宁羽绒服,天猫,26-35,4,640.1,2560.4,0
ORD20251199,2025-11-17,华东,图书文娱,《三体》全集,抖音,18-25,5,146.25,731.25,0
ORD20251200,2025-09-30,华南,美妆个护,兰蔻小黑瓶,拼多多,36-45,5,453.2,2266.0,0
ORD20251201,2025-12-02,,服饰鞋包,李宁羽绒服,天猫,36-45,1,405.31,405.31,0
ORD20251202,2026-07-04,东北,美妆个护,兰蔻小黑瓶,线下门店,18-25,3,314.24,942.72,0
ORD20251203,2026-06-01,西南,手机数码,OPPO Find X9,抖音,18-25,2,6663.22,13326.44,0
ORD20251204,2026-03-08,华南,家用电器,海尔冰箱,京东,46+,2,2580.0,5160.0,0
ORD20251205,2026-04-12,西南,食品生鲜,阳澄湖大闸蟹,天猫,26-35,4,154.11,616.44,0
ORD20251206,2025-12-01,华南,手机数码,小米 16,拼多多,46+,1,1387.14,1387.14,0
ORD20251207,2026-02-10,华北,图书文娱,《三体》全集,抖音,36-45,4,104.02,416.08,0
ORD20251208,2025-03-11,华东,食品生鲜,三只松鼠坚果,线下门店,26-35,1,177.82,177.82,0
ORD20251209,2026-02-27,华东,服饰鞋包,耐克跑鞋,京东,46+,3,303.62,910.86,0
ORD20251210,2026-04-05,西南,美妆个护,SK-II 神仙水,天猫,18-25,2,287.61,575.22,0
ORD20251211,2025-02-13,华东,食品生鲜,三只松鼠坚果,线下门店,26-35,1,19.97,,0
ORD20252185,2026-04-29,西南,手机数码,iPhone 17 Pro,抖音,26-35,5,11060.29,55301.45,0
ORD20251213,2025-08-02,华南,手机数码,小米 16,抖音,36-45,2,7404.29,14808.58,0
ORD20251214,2026-07-04,华北,家用电器,戴森吸尘器,天猫,36-45,4,1938.39,7753.56,0
ORD20251215,2025-09-20,华南,家用电器,戴森吸尘器,京东,36-45,2,6107.12,12214.24,0
ORD20251216,2026-06-09,华东,美妆个护,兰蔻小黑瓶,天猫,18-25,5,484.84,2424.2,0
ORD20251217,2025-11-02,华北,家用电器,戴森吸尘器,京东,18-25,2,6150.15,12300.3,0
ORD20251218,2025-09-16,华东,家用电器,美的空调,天猫,26-35,5,7154.59,35772.95,0
ORD20251219,2025-09-12,华东,家用电器,美的空调,拼多多,18-25,4,7590.32,30361.28,0
ORD20251220,2025-06-13,华南,服饰鞋包,李宁羽绒服,天猫,46+,1,277.58,277.58,0
ORD20251221,2025-01-23,华东,服饰鞋包,优衣库卫衣,京东,36-45,1,259.98,259.98,0
ORD20251222,2026-05-03,华东,家用电器,海尔冰箱,京东,36-45,1,7379.43,7379.43,0
ORD20251223,2025-06-06,华南,图书文娱,switch 游戏卡带,天猫,46+,5,82.36,411.8,0
